Depth,Code,Name,isLeaf(최종카테고리),,,,,,,,
4,0009001000070003,디지털 가전 > 컴퓨터 > 프린터용품 > 라벨프린터테이프,1,,,,,,,,
4,0009001000070004,디지털 가전 > 컴퓨터 > 프린터용품 > 포토프린터인화지,1,,,,,,,,
2,00090011,디지털 가전 > 컴퓨터 주변기기,0,,,,,,,,
3,000900110001,디지털 가전 > 컴퓨터 주변기기 > ODD,0,,,,,,,,
4,0009001100010001,디지털 가전 > 컴퓨터 주변기기 > ODD > CD-ROM/RW,1,,,,,,,,
4,0009001100010002,디지털 가전 > 컴퓨터 주변기기 > ODD > DVD-ROM/RW,1,,,,,,,,
4,0009001100010003,디지털 가전 > 컴퓨터 주변기기 > ODD > 블루레이드라이브,1,,,,,,,,
3,000900110002,디지털 가전 > 컴퓨터 주변기기 > PC부품,0,,,,,,,,
4,0009001100020001,디지털 가전 > 컴퓨터 주변기기 > PC부품 > CPU,1,,,,,,,,
4,0009001100020002,디지털 가전 > 컴퓨터 주변기기 > PC부품 > PC케이스,1,,,,,,,,
4,0009001100020003,디지털 가전 > 컴퓨터 주변기기 > PC부품 > RAM,1,,,,,,,,
4,0009001100020004,디지털 가전 > 컴퓨터 주변기기 > PC부품 > 그래픽카드,1,,,,,,,,
4,0009001100020005,디지털 가전 > 컴퓨터 주변기기 > PC부품 > 기타PC부품,1,,,,,,,,
4,0009001100020006,디지털 가전 > 컴퓨터 주변기기 > PC부품 > 메인보드,1,,,,,,,,
4,0009001100020007,디지털 가전 > 컴퓨터 주변기기 > PC부품 > 쿨러,1,,,,,,,,
4,0009001100020008,디지털 가전 > 컴퓨터 주변기기 > PC부품 > 파워서플라이,1,,,,,,,,
3,000900110003,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기,0,,,,,,,,
4,0009001100030001,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > PC마이크,1,,,,,,,,
4,0009001100030002,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > PC스피커,1,,,,,,,,
4,0009001100030003,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > PC카메라,1,,,,,,,,
4,0009001100030004,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > PC헤드셋,1,,,,,,,,
4,0009001100030005,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > TV수신카드,1,,,,,,,,
4,0009001100030006,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > 사운드카드,1,,,,,,,,
4,0009001100030007,디지털 가전 > 컴퓨터 주변기기 > PC영상/음향기기 > 영상편집카드,1,,,,,,,,
3,000900110004,디지털 가전 > 컴퓨터 주변기기 > PC입력장치,0,,,,,,,,
4,0009001100040001,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 기타PC입력장치,1,,,,,,,,
4,0009001100040002,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 디지타이저,1,,,,,,,,
4,0009001100040003,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 디지타이저용품,1,,,,,,,,
4,0009001100040004,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 마우스,1,,,,,,,,
4,0009001100040005,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 키보드,1,,,,,,,,
4,0009001100040006,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 키보드/마우스세트,1,,,,,,,,
4,0009001100040007,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 키패드,1,,,,,,,,
4,0009001100040008,디지털 가전 > 컴퓨터 주변기기 > PC입력장치 > 프리젠터/포인터,1,,,,,,,,
3,000900110005,디지털 가전 > 컴퓨터 주변기기 > PC주변용품,0,,,,,,,,
4,0009001100050001,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > PC받침대,1,,,,,,,,
4,0009001100050002,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > PC청소용품,1,,,,,,,,
4,0009001100050003,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > USB라이트,1,,,,,,,,
4,0009001100050004,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > 기타PC주변용품,1,,,,,,,,
4,0009001100050005,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > 마우스패드,1,,,,,,,,
4,0009001100050006,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > 케이블정리용품,1,,,,,,,,
4,0009001100050007,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > 키보드스킨,1,,,,,,,,
4,0009001100050008,디지털 가전 > 컴퓨터 주변기기 > PC주변용품 > 키보드키캡,1,,,,,,,,
3,000900110006,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비,0,,,,,,,,
4,0009001100060001,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > AP,1,,,,,,,,
4,0009001100060002,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > KVM스위치,1,,,,,,,,
4,0009001100060003,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > USB동글,1,,,,,,,,
4,0009001100060004,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > USB허브,1,,,,,,,,
4,0009001100060005,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 랜카드,1,,,,,,,,
4,0009001100060006,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 랜툴,1,,,,,,,,
4,0009001100060007,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 리피터,1,,,,,,,,
4,0009001100060008,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 미라캐스트,1,,,,,,,,
4,0009001100060009,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 분배기/선택기,1,,,,,,,,
4,0009001100060010,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 스위칭허브,1,,,,,,,,
4,0009001100060011,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 안테나,1,,,,,,,,
4,0009001100060012,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 컨버터장비,1,,,,,,,,
4,0009001100060013,디지털 가전 > 컴퓨터 주변기기 > 네트워크장비 > 프린터공유기,1,,,,,,,,
3,000900110007,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블,0,,,,,,,,
4,0009001100070001,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > IEEE1394케이블,1,,,,,,,,
4,0009001100070002,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > KVM케이블,1,,,,,,,,
4,0009001100070003,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > LAN케이블,1,,,,,,,,
4,0009001100070004,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > PS2케이블,1,,,,,,,,
4,0009001100070005,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > SATA케이블,1,,,,,,,,
4,0009001100070006,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > USB케이블,1,,,,,,,,
4,0009001100070007,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > 광점퍼코드케이블,1,,,,,,,,
4,0009001100070008,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블,1,,,,,,,,
4,0009001100070009,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > 라이트닝케이블,1,,,,,,,,
4,0009001100070010,디지털 가전 > 컴퓨터 주변기기 > 데이터/통신케이블 > 시리얼/패러럴,1,,,,,,,,
3,000900110008,디지털 가전 > 컴퓨터 주변기기 > 변환/전원케이블,0,,,,,,,,
4,0009001100080001,디지털 가전 > 컴퓨터 주변기기 > 변환/전원케이블 > 기타변환/전원케이블,1,,,,,,,,
4,0009001100080002,디지털 가전 > 컴퓨터 주변기기 > 변환/전원케이블 > 전원케이블,1,,,,,,,,
4,0009001100080003,디지털 가전 > 컴퓨터 주변기기 > 변환/전원케이블 > 젠더/컨버터케이블,1,,,,,,,,
3,000900110009,디지털 가전 > 컴퓨터 주변기기 > 소프트웨어,0,,,,,,,,
4,0009001100090001,디지털 가전 > 컴퓨터 주변기기 > 소프트웨어 > 그래픽/멀티미디어,1,,,,,,,,
4,0009001100090002,디지털 가전 > 컴퓨터 주변기기 > 소프트웨어 > 기타소프트웨어,1,,,,,,,,
4,0009001100090003,디지털 가전 > 컴퓨터 주변기기 > 소프트웨어 > 보안/백신/복구,1,,,,,,,,
4,0009001100090004,디지털 가전 > 컴퓨터 주변기기 > 소프트웨어 > 사무/회계,1,,,,,,,,
4,0009001100090005,디지털 가전 > 컴퓨터 주변기기 > 소프트웨어 > 운영체제,1,,,,,,,,
3,000900110010,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블,0,,,,,,,,
4,0009001100100001,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > AUX케이블,1,,,,,,,,
4,0009001100100002,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > BNC케이블,1,,,,,,,,
4,0009001100100003,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > DVI케이블,1,,,,,,,,
4,0009001100100004,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > HDMI케이블,1,,,,,,,,
4,0009001100100005,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > RCA케이블,1,,,,,,,,
4,0009001100100006,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > RGB케이블,1,,,,,,,,
4,0009001100100007,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > S-VHS/S-Video,1,,,,,,,,
4,0009001100100008,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > 광케이블,1,,,,,,,,
4,0009001100100009,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > 기타영상/음향케이블,1,,,,,,,,
4,0009001100100010,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > 동축케이블,1,,,,,,,,
4,0009001100100011,디지털 가전 > 컴퓨터 주변기기 > 영상/음향케이블 > 컴포넌트케이블,1,,,,,,,,
1,0010,홈,0,,,,,,,,
2,00100001,홈 > 꽃/이벤트용품,0,,,,,,,,
3,001000010001,홈 > 꽃/이벤트용품 > 꽃배달서비스,0,,,,,,,,
4,0010000100010001,홈 > 꽃/이벤트용품 > 꽃배달서비스 > 꽃배달서비스,1,,,,,,,,
4,0010000100010002,홈 > 꽃/이벤트용품 > 꽃배달서비스 > 화환배달서비스,1,,,,,,,,
3,001000010002,홈 > 꽃/이벤트용품 > 선물용꽃/조화,0,,,,,,,,
4,0010000100020001,홈 > 꽃/이벤트용품 > 선물용꽃/조화 > 금꽃,1,,,,,,,,
4,0010000100020002,홈 > 꽃/이벤트용품 > 선물용꽃/조화 > 기타선물용꽃,1,,,,,,,,
4,0010000100020003,홈 > 꽃/이벤트용품 > 선물용꽃/조화 > 보존화,1,,,,,,,,
4,0010000100020004,홈 > 꽃/이벤트용품 > 선물용꽃/조화 > 비누꽃,1,,,,,,,,
4,0010000100020005,홈 > 꽃/이벤트용품 > 선물용꽃/조화 > 사탕부케,1,,,,,,,,
4,0010000100020006,홈 > 꽃/이벤트용품 > 선물용꽃/조화 > 조화/인조나무,1,,,,,,,,
3,001000010003,홈 > 꽃/이벤트용품 > 씨앗/모종/묘목,0,,,,,,,,
4,0010000100030001,홈 > 꽃/이벤트용품 > 씨앗/모종/묘목 > 모종,1,,,,,,,,
4,0010000100030002,홈 > 꽃/이벤트용품 > 씨앗/모종/묘목 > 묘목,1,,,,,,,,
4,0010000100030003,홈 > 꽃/이벤트용품 > 씨앗/모종/묘목 > 씨앗,1,,,,,,,,
4,0010000100030004,홈 > 꽃/이벤트용품 > 씨앗/모종/묘목 > 텃밭세트,1,,,,,,,,
3,001000010004,홈 > 꽃/이벤트용품 > 원예/식물,0,,,,,,,,
4,0010000100040001,홈 > 꽃/이벤트용품 > 원예/식물 > 공기정화식물,1,,,,,,,,
4,0010000100040002,홈 > 꽃/이벤트용품 > 원예/식물 > 기타원예/식물,1,,,,,,,,
4,0010000100040003,홈 > 꽃/이벤트용품 > 원예/식물 > 꽃/야생화,1,,,,,,,,
4,0010000100040004,홈 > 꽃/이벤트용품 > 원예/식물 > 다육식물,1,,,,,,,,
4,0010000100040005,홈 > 꽃/이벤트용품 > 원예/식물 > 동양란/서양란,1,,,,,,,,
4,0010000100040006,홈 > 꽃/이벤트용품 > 원예/식물 > 미니화분,1,,,,,,,,
4,0010000100040007,홈 > 꽃/이벤트용품 > 원예/식물 > 분재,1,,,,,,,,
4,0010000100040008,홈 > 꽃/이벤트용품 > 원예/식물 > 수경식물,1,,,,,,,,
4,0010000100040009,홈 > 꽃/이벤트용품 > 원예/식물 > 인조잔디,1,,,,,,,,
4,0010000100040010,홈 > 꽃/이벤트용품 > 원예/식물 > 천연잔디,1,,,,,,,,
4,0010000100040011,홈 > 꽃/이벤트용품 > 원예/식물 > 토피어리,1,,,,,,,,
4,0010000100040012,홈 > 꽃/이벤트용품 > 원예/식물 > 허브/식충식물,1,,,,,,,,
3,001000010005,홈 > 꽃/이벤트용품 > 이벤트/파티용품,0,,,,,,,,
4,0010000100050001,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 가랜드/파티현수막,1,,,,,,,,
4,0010000100050002,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 기타이벤트/파티용품,1,,,,,,,,
4,0010000100050003,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 마술용품,1,,,,,,,,
4,0010000100050004,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 웨딩카장식,1,,,,,,,,
4,0010000100050005,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 응원용품,1,,,,,,,,
4,0010000100050006,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 촛불이벤트용품,1,,,,,,,,
4,0010000100050007,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 파티/이벤트의상,1,,,,,,,,
4,0010000100050008,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 파티가발/가면,1,,,,,,,,
4,0010000100050009,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 파티테이블용품,1,,,,,,,,
4,0010000100050010,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 폭죽/불꽃놀이,1,,,,,,,,
4,0010000100050011,홈 > 꽃/이벤트용품 > 이벤트/파티용품 > 풍선/리본,1,,,,,,,,
3,001000010006,홈 > 꽃/이벤트용품 > 정원/원예용품,0,,,,,,,,
4,0010000100060001,홈 > 꽃/이벤트용품 > 정원/원예용품 > 가드닝소품,1,,,,,,,,
4,0010000100060002,홈 > 꽃/이벤트용품 > 정원/원예용품 > 기타정원/원예용품,1,,,,,,,,
4,0010000100060003,홈 > 꽃/이벤트용품 > 정원/원예용품 > 낫/괭이/삽/호미,1,,,,,,,,
4,0010000100060004,홈 > 꽃/이벤트용품 > 정원/원예용품 > 물조리개,1,,,,,,,,
4,0010000100060005,홈 > 꽃/이벤트용품 > 정원/원예용품 > 분무기,1,,,,,,,,
4,0010000100060006,홈 > 꽃/이벤트용품 > 정원/원예용품 > 살충제/농약/보호제,1,,,,,,,,
4,0010000100060007,홈 > 꽃/이벤트용품 > 정원/원예용품 > 새싹재배기,1,,,,,,,,
4,0010000100060008,홈 > 꽃/이벤트용품 > 정원/원예용품 > 숯,1,,,,,,,,
4,0010000100060009,홈 > 꽃/이벤트용품 > 정원/원예용품 > 식물영양제/비료,1,,,,,,,,
4,0010000100060010,홈 > 꽃/이벤트용품 > 정원/원예용품 > 식물지지대,1,,,,,,,,
4,0010000100060011,홈 > 꽃/이벤트용품 > 정원/원예용품 > 자갈/모래/흙,1,,,,,,,,
4,0010000100060012,홈 > 꽃/이벤트용품 > 정원/원예용품 > 전지가위,1,,,,,,,,
4,0010000100060013,홈 > 꽃/이벤트용품 > 정원/원예용품 > 화분,1,,,,,,,,
4,0010000100060014,홈 > 꽃/이벤트용품 > 정원/원예용품 > 화분받침,1,,,,,,,,
3,001000010007,홈 > 꽃/이벤트용품 > 크리스마스용품,0,,,,,,,,
4,0010000100070001,홈 > 꽃/이벤트용품 > 크리스마스용품 > 여름트리,1,,,,,,,,
4,0010000100070002,홈 > 꽃/이벤트용품 > 크리스마스용품 > 크리스마스장식품,1,,,,,,,,
4,0010000100070003,홈 > 꽃/이벤트용품 > 크리스마스용품 > 트리,1,,,,,,,,
4,0010000100070004,홈 > 꽃/이벤트용품 > 크리스마스용품 > 트리세트,1,,,,,,,,
4,0010000100070005,홈 > 꽃/이벤트용품 > 크리스마스용품 > 트리전구/조명,1,,,,,,,,
2,00100002,홈 > 조명/인테리어,0,,,,,,,,
3,001000020001,홈 > 조명/인테리어 > 벽지,0,,,,,,,,
4,0010000200010001,홈 > 조명/인테리어 > 벽지 > 기타벽지,1,,,,,,,,
4,0010000200010002,홈 > 조명/인테리어 > 벽지 > 단열벽지,1,,,,,,,,
4,0010000200010003,홈 > 조명/인테리어 > 벽지 > 도배용품,1,,,,,,,,
4,0010000200010004,홈 > 조명/인테리어 > 벽지 > 띠벽지,1,,,,,,,,
4,0010000200010005,홈 > 조명/인테리어 > 벽지 > 뮤럴벽지,1,,,,,,,,
4,0010000200010006,홈 > 조명/인테리어 > 벽지 > 실크벽지,1,,,,,,,,
4,0010000200010007,홈 > 조명/인테리어 > 벽지 > 폼블럭,1,,,,,,,,
4,0010000200010008,홈 > 조명/인테리어 > 벽지 > 합지벽지,1,,,,,,,,
3,001000020002,홈 > 조명/인테리어 > 스탠드조명,0,,,,,,,,
4,0010000200020001,홈 > 조명/인테리어 > 스탠드조명 > 단스탠드,1,,,,,,,,
4,0010000200020002,홈 > 조명/인테리어 > 스탠드조명 > 장스탠드,1,,,,,,,,
4,0010000200020003,홈 > 조명/인테리어 > 스탠드조명 > 학습용스탠드,1,,,,,,,,
3,001000020003,홈 > 조명/인테리어 > 시트지,0,,,,,,,,
4,0010000200030001,홈 > 조명/인테리어 > 시트지 > 가구시트지,1,,,,,,,,
4,0010000200030002,홈 > 조명/인테리어 > 시트지 > 기타시트지,1,,,,,,,,
4,0010000200030003,홈 > 조명/인테리어 > 시트지 > 시트벽지,1,,,,,,,,
4,0010000200030004,홈 > 조명/인테리어 > 시트지 > 창문시트지,1,,,,,,,,
4,0010000200030005,홈 > 조명/인테리어 > 시트지 > 포인트스티커,1,,,,,,,,
4,0010000200030006,홈 > 조명/인테리어 > 시트지 > 현관문시트지,1,,,,,,,,
3,001000020004,홈 > 조명/인테리어 > 아로마/캔들용품,0,,,,,,,,
4,0010000200040001,홈 > 조명/인테리어 > 아로마/캔들용품 > 기타/아로마캔들용품,1,,,,,,,,
4,0010000200040002,홈 > 조명/인테리어 > 아로마/캔들용품 > 디퓨저,1,,,,,,,,
4,0010000200040003,홈 > 조명/인테리어 > 아로마/캔들용품 > 아로마램프/오일,1,,,,,,,,
4,0010000200040004,홈 > 조명/인테리어 > 아로마/캔들용품 > 초/향초,1,,,,,,,,
4,0010000200040005,홈 > 조명/인테리어 > 아로마/캔들용품 > 촛대/홀더,1,,,,,,,,
4,0010000200040006,홈 > 조명/인테리어 > 아로마/캔들용품 > 캔들워머,1,,,,,,,,
3,001000020005,홈 > 조명/인테리어 > 인테리어소품,0,,,,,,,,
4,0010000200050001,홈 > 조명/인테리어 > 인테리어소품 > 공예품,1,,,,,,,,
4,0010000200050002,홈 > 조명/인테리어 > 인테리어소품 > 기타인테리어소품,1,,,,,,,,
4,0010000200050003,홈 > 조명/인테리어 > 인테리어소품 > 디자인문패,1,,,,,,,,
4,0010000200050004,홈 > 조명/인테리어 > 인테리어소품 > 문종/풍경,1,,,,,,,,
4,0010000200050005,홈 > 조명/인테리어 > 인테리어소품 > 미니어처,1,,,,,,,,
4,0010000200050006,홈 > 조명/인테리어 > 인테리어소품 > 실내분수,1,,,,,,,,
4,0010000200050007,홈 > 조명/인테리어 > 인테리어소품 > 오르골,1,,,,,,,,
4,0010000200050008,홈 > 조명/인테리어 > 인테리어소품 > 인터폰박스,1,,,,,,,,
4,0010000200050009,홈 > 조명/인테리어 > 인테리어소품 > 인테리어파티션,1,,,,,,,,
4,0010000200050010,홈 > 조명/인테리어 > 인테리어소품 > 장식소품,1,,,,,,,,
4,0010000200050011,홈 > 조명/인테리어 > 인테리어소품 > 조각상,1,,,,,,,,
4,0010000200050012,홈 > 조명/인테리어 > 인테리어소품 > 화병,1,,,,,,,,
3,001000020006,홈 > 조명/인테리어 > 인테리어시계,0,,,,,,,,
4,0010000200060001,홈 > 조명/인테리어 > 인테리어시계 > 벽시계,1,,,,,,,,
4,0010000200060002,홈 > 조명/인테리어 > 인테리어시계 > 스탠드시계,1,,,,,,,,
4,0010000200060003,홈 > 조명/인테리어 > 인테리어시계 > 탁상시계,1,,,,,,,,
3,001000020007,홈 > 조명/인테리어 > 전구/형광등,0,,,,,,,,
4,0010000200070001,홈 > 조명/인테리어 > 전구/형광등 > 안정기,1,,,,,,,,
4,0010000200070002,홈 > 조명/인테리어 > 전구/형광등 > 전구,1,,,,,,,,
4,0010000200070003,홈 > 조명/인테리어 > 전구/형광등 > 형광등,1,,,,,,,,
3,001000020008,홈 > 조명/인테리어 > 조명기구,0,,,,,,,,
4,0010000200080001,홈 > 조명/인테리어 > 조명기구 > LED모듈,1,,,,,,,,
4,0010000200080002,홈 > 조명/인테리어 > 조명기구 > 거실조명,1,,,,,,,,
4,0010000200080003,홈 > 조명/인테리어 > 조명기구 > 기타조명기구,1,,,,,,,,
4,0010000200080004,홈 > 조명/인테리어 > 조명기구 > 무대/특수조명,1,,,,,,,,
4,0010000200080005,홈 > 조명/인테리어 > 조명기구 > 무드등/수면등,1,,,,,,,,
4,0010000200080006,홈 > 조명/인테리어 > 조명기구 > 방등,1,,,,,,,,
4,0010000200080007,홈 > 조명/인테리어 > 조명기구 > 벽등,1,,,,,,,,
4,0010000200080008,홈 > 조명/인테리어 > 조명기구 > 센서등,1,,,,,,,,
4,0010000200080009,홈 > 조명/인테리어 > 조명기구 > 야외조명,1,,,,,,,,
4,0010000200080010,홈 > 조명/인테리어 > 조명기구 > 욕실조명,1,,,,,,,,
4,0010000200080011,홈 > 조명/인테리어 > 조명기구 > 주방조명,1,,,,,,,,
4,0010000200080012,홈 > 조명/인테리어 > 조명기구 > 투광기,1,,,,,,,,
4,0010000200080013,홈 > 조명/인테리어 > 조명기구 > 현관조명,1,,,,,,,,
3,001000020009,홈 > 조명/인테리어 > 타일/바닥재,0,,,,,,,,
4,0010000200090001,홈 > 조명/인테리어 > 타일/바닥재 > 기타타일/바닥재,1,,,,,,,,
4,0010000200090002,홈 > 조명/인테리어 > 타일/바닥재 > 대리석,1,,,,,,,,
4,0010000200090003,홈 > 조명/인테리어 > 타일/바닥재 > 데코타일,1,,,,,,,,
4,0010000200090004,홈 > 조명/인테리어 > 타일/바닥재 > 마루,1,,,,,,,,
4,0010000200090005,홈 > 조명/인테리어 > 타일/바닥재 > 장판,1,,,,,,,,
3,001000020010,홈 > 조명/인테리어 > 페인트,0,,,,,,,,
4,0010000200100001,홈 > 조명/인테리어 > 페인트 > 라카/스프레이페인트,1,,,,,,,,
4,0010000200100002,홈 > 조명/인테리어 > 페인트 > 바니쉬,1,,,,,,,,
4,0010000200100003,홈 > 조명/인테리어 > 페인트 > 방수페인트,1,,,,,,,,
4,0010000200100004,홈 > 조명/인테리어 > 페인트 > 수성페인트,1,,,,,,,,
4,0010000200100005,홈 > 조명/인테리어 > 페인트 > 스테인,1,,,,,,,,
4,0010000200100006,홈 > 조명/인테리어 > 페인트 > 에폭시,1,,,,,,,,
4,0010000200100007,홈 > 조명/인테리어 > 페인트 > 우레탄,1,,,,,,,,
4,0010000200100008,홈 > 조명/인테리어 > 페인트 > 유성페인트,1,,,,,,,,
4,0010000200100009,홈 > 조명/인테리어 > 페인트 > 젯소,1,,,,,,,,
4,0010000200100010,홈 > 조명/인테리어 > 페인트 > 페인트/도장용품,1,,,,,,,,
3,001000020011,홈 > 조명/인테리어 > 홈갤러리/액자,0,,,,,,,,
4,0010000200110001,홈 > 조명/인테리어 > 홈갤러리/액자 > 기타홈갤러리/액자,1,,,,,,,,
4,0010000200110002,홈 > 조명/인테리어 > 홈갤러리/액자 > 벽걸이액자,1,,,,,,,,
4,0010000200110003,홈 > 조명/인테리어 > 홈갤러리/액자 > 사진작품,1,,,,,,,,
4,0010000200110004,홈 > 조명/인테리어 > 홈갤러리/액자 > 아트포스터,1,,,,,,,,
4,0010000200110005,홈 > 조명/인테리어 > 홈갤러리/액자 > 유화그리기세트,1,,,,,,,,
4,0010000200110006,홈 > 조명/인테리어 > 홈갤러리/액자 > 탁상액자,1,,,,,,,,
4,0010000200110007,홈 > 조명/인테리어 > 홈갤러리/액자 > 회화,1,,,,,,,,
2,00100003,홈 > 침구/커튼,0,,,,,,,,
3,001000030001,홈 > 침구/커튼 > 방석/쿠션,0,,,,,,,,
4,0010000300010001,홈 > 침구/커튼 > 방석/쿠션 > 기능성방석,1,,,,,,,,
4,0010000300010002,홈 > 침구/커튼 > 방석/쿠션 > 기능성쿠션,1,,,,,,,,
4,0010000300010003,홈 > 침구/커튼 > 방석/쿠션 > 대방석,1,,,,,,,,
4,0010000300010004,홈 > 침구/커튼 > 방석/쿠션 > 대쿠션,1,,,,,,,,
4,0010000300010005,홈 > 침구/커튼 > 방석/쿠션 > 등받이쿠션,1,,,,,,,,
4,0010000300010006,홈 > 침구/커튼 > 방석/쿠션 > 목쿠션,1,,,,,,,,
4,0010000300010007,홈 > 침구/커튼 > 방석/쿠션 > 바디필로우,1,,,,,,,,
4,0010000300010008,홈 > 침구/커튼 > 방석/쿠션 > 방석,1,,,,,,,,
4,0010000300010009,홈 > 침구/커튼 > 방석/쿠션 > 죽부인,1,,,,,,,,
4,0010000300010010,홈 > 침구/커튼 > 방석/쿠션 > 쿠션,1,,,,,,,,
4,0010000300010011,홈 > 침구/커튼 > 방석/쿠션 > 헤드쿠션,1,,,,,,,,
3,001000030002,홈 > 침구/커튼 > 베개/베개커버,0,,,,,,,,
4,0010000300020001,홈 > 침구/커튼 > 베개/베개커버 > 경침/목침,1,,,,,,,,
4,0010000300020002,홈 > 침구/커튼 > 베개/베개커버 > 베개,1,,,,,,,,
4,0010000300020003,홈 > 침구/커튼 > 베개/베개커버 > 베개커버,1,,,,,,,,
3,001000030003,홈 > 침구/커튼 > 블라인드,0,,,,,,,,
4,0010000300030001,홈 > 침구/커튼 > 블라인드 > 롤스크린,1,,,,,,,,
4,0010000300030002,홈 > 침구/커튼 > 블라인드 > 문발,1,,,,,,,,
4,0010000300030003,홈 > 침구/커튼 > 블라인드 > 버티컬,1,,,,,,,,
4,0010000300030004,홈 > 침구/커튼 > 블라인드 > 블라인드,1,,,,,,,,
3,001000030004,홈 > 침구/커튼 > 솜,0,,,,,,,,
4,0010000300040001,홈 > 침구/커튼 > 솜 > 방석솜,1,,,,,,,,
4,0010000300040002,홈 > 침구/커튼 > 솜 > 베개솜,1,,,,,,,,
4,0010000300040003,홈 > 침구/커튼 > 솜 > 요솜,1,,,,,,,,
4,0010000300040004,홈 > 침구/커튼 > 솜 > 이불솜,1,,,,,,,,
4,0010000300040005,홈 > 침구/커튼 > 솜 > 쿠션솜,1,,,,,,,,
3,001000030005,홈 > 침구/커튼 > 수예용품,0,,,,,,,,
4,0010000300050001,홈 > 침구/커튼 > 수예용품 > 기타수예용품,1,,,,,,,,
4,0010000300050002,홈 > 침구/커튼 > 수예용품 > 뜨개실,1,,,,,,,,
4,0010000300050003,홈 > 침구/커튼 > 수예용품 > 비즈/리본,1,,,,,,,,
4,0010000300050004,홈 > 침구/커튼 > 수예용품 > 십자수,1,,,,,,,,
4,0010000300050005,홈 > 침구/커튼 > 수예용품 > 퀼트용품,1,,,,,,,,
